22:05:29.024 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, title=class com.orion10110.taximanager.datamodel.Discount
22:07:40.056 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@600b0b7
22:07:40.057 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@5ed190be
22:07:40.058 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@402f80f5
22:07:40.059 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@41382722
22:07:40.060 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@7dac3fd8
22:07:40.061 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@425357dd
22:07:40.061 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@2102a4d5
22:07:40.063 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@210386e0
22:07:40.064 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@3d4d3fe7
22:07:40.064 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@65f87a2c
22:07:40.065 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@51684e4a
22:07:40.066 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@6ce1f601
22:07:40.066 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@38875e7d
22:07:40.067 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@1e886a5b
22:07:40.067 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@d816dde
22:07:40.077 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@372b0d86
22:07:40.118 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@5528a42c
22:07:40.119 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@2a551a63
22:07:40.120 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@1a6f5124
22:07:40.120 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@1edb61b1
22:07:40.121 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@ec2bf82
22:07:40.122 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@cc62a3b
22:07:40.122 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@6cc0bcf6
22:07:40.123 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@29539e36
22:07:40.123 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@32f61a31
22:07:40.123 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@f5c79a6
22:07:40.129 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@669253b7
22:07:40.187 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@77b21474
22:07:40.188 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@52d10fb8
22:07:40.189 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@41c07648
22:07:40.189 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@1fe8d51b
22:07:40.190 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@781e7326
22:07:40.190 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@22680f52
22:07:40.191 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@60d84f61
22:07:40.192 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@39c11e6c
22:07:40.192 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@324dcd31
22:07:40.193 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@503d56b5
22:07:40.211 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@72bca894
22:46:01.332 [main] ERROR com.orion10110.training.managertaxi.services.st - test error
22:48:46.603 [main] ERROR com.orion10110.training.managertaxi.services.st - test error
